code,value
HU110,892209.0
HU12,685132.0
HU120,685132.0
HU2,1478738.0
HU21,538295.0
HU211,213602.0
HU212,153268.0
HU213,171425.0
HU22,501198.0
HU221,241552.0
HU222,126325.0
HU223,133321.0
HU23,439245.0
HU231,183573.0
HU232,150454.0
HU233,105218.0
HU3,1877757.0
HU31,553196.0
HU311,314940.0
HU312,146498.0
HU313,91758.0
HU32,712628.0
HU321,266138.0
HU322,179289.0
HU323,267201.0
HU33,611933.0
HU331,251480.0
HU332,158790.0
HU333,201663.0
IE,2749740.0
IE0,2749740.0
IE04,479126.0
IE041,221565.0
IE042,257561.0
IE05,917036.0
IE051,274234.0
IE052,247102.0
IE053,395700.0
IE06,1353578.0
IE061,790261.0
IE062,396471.0
IE063,166846.0
IS,189712.0
IS0,189712.0
IS00,189712.0
IS001,122445.0
IS002,67267.0
IT,30071747.0
ITC,8102215.0
ITC1,2171584.0
ITC11,1131319.0
ITC12,84603.0
ITC13,86676.0
ITC14,78511.0
ITC15,185748.0
ITC16,291878.0
ITC17,105168.0
ITC18,207681.0
ITC2,62370.0
ITC20,62370.0
ITC3,778702.0
ITC31,107298.0
ITC32,137703.0
ITC33,423954.0
ITC34,109747.0
ITC4,5089559.0
ITC41,451017.0
ITC42,303231.0
ITC43,168378.0
ITC44,90555.0
ITC46,559167.0
ITC47,636641.0
ITC48,274770.0
ITC49,115450.0
ITC4A,177995.0
ITC4B,205329.0
ITC4C,1659677.0
ITC4D,447349.0
ITF,6830249.0
ITF1,645906.0
ITF11,143766.0
ITF12,152449.0
ITF13,160770.0
ITF14,188921.0
ITF2,144924.0
ITF21,39408.0
ITF22,105516.0
ITF3,2853823.0
ITF31,462232.0
ITF32,132094.0
ITF33,1522651.0
ITF34,200249.0
ITF35,536597.0
ITF4,1984208.0
ITF43,282247.0
ITF44,193398.0
ITF45,395722.0
ITF46,297872.0
ITF47,624244.0
ITF48,190725.0
ITF5,267499.0
ITF51,172271.0
ITF52,95228.0
ITF6,933889.0
ITF61,340338.0
ITF62,81631.0
ITF63,173229.0
ITF64,75831.0
ITF65,262860.0
ITG,3245512.0
ITG1,2451026.0
ITG11,208263.0
ITG12,618434.0
ITG13,307370.0
ITG14,208974.0
ITG15,126419.0
ITG16,78477.0
ITG17,549326.0
ITG18,159986.0
ITG19,193777.0
ITG2,794486.0
ITG2D,239219.0
ITG2E,98813.0
ITG2F,215649.0
ITG2G,75043.0
ITG2H,165762.0
ITH,5887566.0
ITH1,271629.0
ITH10,271629.0
ITH2,276213.0
ITH20,276213.0
ITH3,2460483.0
ITH31,470254.0
ITH32,430212.0
ITH33,100688.0
ITH34,444065.0
ITH35,426460.0
ITH36,473629.0
ITH37,115175.0
ITH4,609114.0
ITH41,157177.0
ITH42,264569.0
ITH43,69683.0
ITH44,117685.0
ITH5,2270127.0
ITH51,144690.0
ITH52,230612.0
ITH53,267282.0
ITH54,357573.0
ITH55,523833.0
ITH56,174267.0
ITH57,196800.0
ITH58,200130.0
ITH59,174940.0
ITI,6006205.0
ITI1,1875762.0
ITI11,95637.0
ITI12,195853.0
ITI13,148808.0
ITI14,510305.0
ITI15,131635.0
ITI16,167679.0
ITI17,213290.0
ITI18,169368.0
ITI19,133061.0
ITI1A,110126.0
ITI2,437901.0
ITI21,326829.0
ITI22,111072.0
ITI3,754330.0
ITI31,177340.0
ITI32,235318.0
ITI33,154086.0
ITI34,102680.0
ITI35,84906.0
ITI4,2938212.0
ITI41,155677.0
ITI42,74865.0
ITI43,2187581.0
ITI44,285278.0
ITI45,234811.0
LI,20656.0
LI0,20656.0
LI00,20656.0
LI000,20656.0
LT,1516981.0
LT0,1516981.0
LT01,459067.0
LT011,459067.0
LT02,1057914.0
LT021,70687.0
LT022,310782.0
LT023,179008.0
LT024,69465.0
LT025,111629.0
LT026,136945.0
LT027,46632.0
LT028,68291.0
LT029,64475.0
LU,339161.0
LU0,339161.0
LU00,339161.0
LU000,339161.0
LV,997641.0
LV0,997641.0
LV00,997641.0
LV005,127125.0
LV009,116041.0
LV00A,466441.0
LV00B,145036.0
LV00C,142998.0
ME,316677.0
ME0,316677.0
ME00,316677.0
ME000,316677.0
MK,919916.0
MK0,919916.0
MK00,919916.0
MK001,67752.0
MK002,73527.0
MK003,88197.0
MK004,72840.0
MK005,103656.0
MK006,127623.0
MK007,75801.0
MK008,310520.0
MT,269303.0
MT0,269303.0
MT00,269303.0
MT001,249722.0
MT002,19581.0
NL,9065576.0
NL1,885907.0
NL11,301331.0
NL112,22285.0
NL114,69210.0
NL115,209836.0
NL12,330616.0
NL126,95563.0
NL127,164309.0
NL128,70744.0
NL13,253960.0
NL131,99250.0
NL132,85577.0
NL133,69133.0
NL2,1908732.0
NL21,593493.0
NL211,194564.0
NL212,81119.0
NL213,317810.0
NL22,1087345.0
NL221,365194.0
NL224,128182.0
NL225,204073.0
NL226,389896.0
NL23,227894.0
NL230,227894.0
NL3,4376432.0
NL32,1513457.0
NL321,194170.0
NL323,101885.0
