code,value
RO214,45.6
RO215,40.5
RO216,43.0
RO22,45.7
RO221,48.1
RO222,47.1
RO223,43.9
RO224,45.6
RO225,46.9
RO226,44.5
RO3,44.1
RO31,46.1
RO311,46.4
RO312,44.6
RO313,44.6
RO314,45.4
RO315,44.9
RO316,46.8
RO317,49.4
RO32,42.0
RO321,42.8
RO322,40.1
RO4,45.8
RO41,46.6
RO411,44.8
RO412,46.4
RO413,47.5
RO414,47.4
RO415,48.3
RO42,44.9
RO421,44.4
RO422,47.7
RO423,49.0
RO424,42.1
RS,45.4
RS1,44.3
RS11,43.4
RS110,43.4
RS12,45.1
RS121,48.3
RS122,45.9
RS123,42.5
RS124,47.6
RS125,46.0
RS126,47.1
RS127,46.2
RS2,46.6
RS21,46.4
RS211,47.8
RS212,47.4
RS213,46.9
RS214,47.4
RS215,48.7
RS216,48.5
RS217,41.4
RS218,45.8
RS22,46.9
RS221,50.9
RS222,49.2
RS223,51.7
RS224,46.5
RS225,45.4
RS226,50.2
RS227,46.0
RS228,43.3
RS229,46.6
SE,41.2
SE1,40.0
SE11,39.4
SE110,39.4
SE12,41.1
SE121,38.5
SE122,43.5
SE123,41.1
SE124,41.7
SE125,42.2
SE2,41.4
SE21,43.0
SE211,41.2
SE212,41.5
SE213,46.0
SE214,47.5
SE22,41.1
SE221,45.1
SE224,40.7
SE23,41.0
SE231,43.4
SE232,40.6
SE3,44.3
SE31,45.2
SE311,44.8
SE312,45.3
SE313,45.4
SE32,45.0
SE321,45.6
SE322,43.9
SE33,42.4
SE331,40.4
SE332,44.9
SI,45.5
SI0,45.5
SI03,46.4
SI031,49.2
SI032,46.3
SI033,47.4
SI034,45.7
SI035,46.9
SI036,46.8
SI037,44.5
SI038,46.4
SI04,44.6
SI041,43.1
SI042,45.0
SI043,47.7
SI044,47.3
SK,43.0
SK0,43.0
SK01,42.9
SK010,42.9
SK02,45.0
SK021,44.3
SK022,45.3
SK023,45.3
SK03,43.3
SK031,42.4
SK032,44.3
SK04,40.4
SK041,39.7
SK042,41.1
TR,34.4
TR1,34.5
TR10,34.5
TR100,34.5
TR2,39.8
TR21,37.7
TR211,35.6
TR212,41.4
